Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,5833090.69000,5630443.75000,5489463.97000,5464462.76000,5769463.59000,6496279.15000,6651414.13000,6889335.77000,7275972.21000,7556971.14000,7871452.35000,8089141.22000,7915956.77000,7913464.36000,8008296.23000,7958775.48000,7904790.46000,7804355.33000,8531397.03000,8792501.34000,8518281.05000,7963393.08000,7139035.74000,6383117.34000,2014-03-04
Sistema,Sistema,5920486.00000,5667492.01000,5563551.01000,5564912.70000,5867379.79000,6716602.26000,6969328.02000,7308877.11000,7653180.06000,7856379.18000,8183440.20000,8354900.87000,8149013.06000,8191862.09000,8289925.83000,8253404.65000,8138746.61000,8101892.92000,8794958.85000,8998883.78000,8674954.06000,8071518.43000,7324167.82000,6690926.77000,2014-03-05
Sistema,Sistema,6165699.58000,5943687.81000,5784028.82000,5748313.71000,6011187.30000,6802785.67000,6959976.77000,7239034.51000,7626158.10000,7813611.25000,8094630.21000,8299692.27000,8060091.51000,8084137.03000,8244832.50000,8276626.38000,8176717.36000,8085003.51000,8745196.54000,9011917.89000,8748766.76000,8124827.69000,7427747.48000,6651104.24000,2014-03-06
Sistema,Sistema,6233722.84000,5993565.49000,5849872.60000,5780804.09000,6096672.67000,6884676.71000,7061804.33000,7303586.02000,7671760.95000,7872139.28000,8154237.57000,8425008.91000,8239335.52000,8215472.23000,8342043.48000,8266590.74000,8157350.62000,8092817.61000,8758489.87000,8867692.15000,8480147.38000,8030310.33000,7378629.01000,6751938.18000,2014-03-07
Sistema,Sistema,6331185.87000,6017169.24000,5842009.29000,5665639.00000,5801457.21000,6090051.93000,6306787.33000,6736380.54000,7345286.79000,7681705.77000,7987091.01000,8113154.58000,8047629.80000,7810793.26000,7628033.00000,7482325.05000,7284268.38000,7350959.93000,8108931.73000,8302487.40000,8083351.61000,7574778.47000,6955696.67000,6368223.82000,2014-03-08
Sistema,Sistema,5983573.69000,5666026.86000,5434641.89000,5317891.86000,5311075.03000,5321738.42000,5262990.95000,5491864.72000,5882861.07000,6170476.46000,6352807.38000,6501855.46000,6450547.05000,6297361.44000,6216175.97000,6124556.22000,6169850.11000,6351308.60000,7345654.79000,7643075.50000,7547095.85000,7043339.39000,6311585.41000,5719053.30000,2014-03-09
Sistema,Sistema,5394539.62000,5295266.29000,5184778.91000,5124256.32000,5487380.58000,6188627.62000,6439415.78000,6809941.75000,7314261.11000,7696364.01000,8021522.54000,8204865.23000,8009762.50000,7962869.99000,8093533.46000,8071849.90000,7961799.28000,7827003.76000,8681003.98000,8911192.56000,8595436.97000,7870548.69000,6957673.79000,6230128.67000,2014-03-10
Sistema,Sistema,5929197.77000,5685187.02000,5527579.53000,5493591.25000,5853573.40000,6652506.03000,6862457.89000,7167901.87000,7527143.00000,7758701.90000,8072802.13000,8268122.51000,8029458.28000,8009461.83000,8197720.23000,8223735.63000,8091110.26000,7990860.11000,8727572.30000,8959865.26000,8647025.63000,8023436.41000,7094851.94000,6419262.70000,2014-03-11
Sistema,Sistema,5908084.94000,5654725.74000,5534460.03000,5528636.34000,5849967.28000,6599652.31000,6753992.81000,7028114.68000,7455237.34000,7797780.17000,8087654.35000,8276558.00000,8039896.51000,8032647.18000,8132736.77000,8141714.77000,8098391.95000,7956730.21000,8587551.73000,8858683.13000,8547106.96000,7864484.92000,7025463.53000,6283436.68000,2014-03-12
Sistema,Sistema,5864510.50000,5652738.53000,5524399.78000,5514822.77000,5805467.86000,6539447.63000,6680422.85000,6984694.22000,7511193.85000,7840326.68000,8224558.45000,8415488.30000,8140003.65000,8164052.22000,8299328.33000,8278070.55000,8207697.08000,8142636.26000,8890195.90000,9095766.43000,8763085.74000,7979407.47000,7101957.96000,6290643.19000,2014-03-13
Sistema,Sistema,5877982.30000,5681825.35000,5559609.66000,5560883.77000,5851173.31000,6564002.44000,6679737.44000,6960739.39000,7424732.21000,7824731.47000,8184104.19000,8429529.78000,8200785.86000,8204250.80000,8345629.26000,8402681.58000,8227503.34000,8116649.50000,8782272.69000,8957759.99000,8632986.02000,7969543.57000,7097634.97000,6449728.70000,2014-03-14
Sistema,Sistema,6011550.85000,5730914.86000,5588056.51000,5528001.48000,5651599.96000,5871078.33000,6074098.40000,6483872.41000,7079714.63000,7418615.22000,7733411.13000,7912747.51000,7730919.69000,7484762.14000,7251250.27000,7216119.07000,7121798.63000,7156191.46000,8063742.95000,8282397.54000,7954578.05000,7330834.15000,6676372.57000,6180252.91000,2014-03-15
Sistema,Sistema,5681625.25000,5430259.03000,5255658.19000,5141602.37000,5145342.64000,5190424.45000,5076830.92000,5364435.82000,5717748.69000,6043799.83000,6281151.56000,6472018.38000,6493127.82000,6426882.63000,6299907.54000,6231127.10000,6191754.41000,6318973.72000,7355724.44000,7847590.61000,7738191.97000,7171884.07000,6540088.46000,5950001.18000,2014-03-16
Sistema,Sistema,5568357.17000,5354310.66000,5245677.56000,5258687.36000,5469286.56000,6300761.22000,6504894.58000,6773526.47000,7327564.20000,7689245.55000,8187736.77000,8478529.23000,8268855.43000,8243666.92000,8443593.13000,8460324.80000,8340976.77000,8113048.68000,8833973.34000,9120712.39000,8803886.09000,8096850.08000,7129377.71000,6463683.11000,2014-03-17
Sistema,Sistema,5942317.93000,5713304.41000,5593499.78000,5560535.18000,5866444.07000,6595832.14000,6708683.87000,7023115.54000,7418902.42000,7840186.69000,8240266.42000,8502300.29000,8304445.33000,8286852.93000,8451343.25000,8395597.69000,8291591.05000,8009553.89000,8819236.99000,9298656.64000,8937955.97000,8249932.57000,7238650.64000,6435396.19000,2014-03-18
Sistema,Sistema,5971037.57000,5750833.04000,5631734.81000,5616683.51000,5918806.30000,6640551.56000,6754283.91000,7067905.66000,7540569.63000,7877808.31000,8263216.94000,8490930.15000,8316483.78000,8305531.71000,8444120.46000,8509033.20000,8393494.63000,8189687.82000,8882073.76000,9238806.43000,8864659.21000,8305730.07000,7309817.91000,6364498.12000,2014-03-19
Sistema,Sistema,5988045.12000,5789737.52000,5692512.00000,5670613.63000,5961318.19000,6624780.68000,6758409.57000,7101113.62000,7604849.31000,7988968.80000,8391812.64000,8598508.81000,8417862.08000,8479437.78000,8631345.44000,8657313.66000,8509548.85000,8277151.97000,9025466.08000,9325777.62000,8980221.68000,8335956.95000,7443221.42000,6655815.30000,2014-03-20
Sistema,Sistema,6214281.03000,5823205.14000,5685415.53000,5681416.99000,5957549.38000,6618882.45000,6738408.67000,7044377.93000,7618816.82000,7941284.00000,8393834.50000,8744672.93000,8593993.11000,8563849.21000,8714927.94000,8693619.78000,8491947.54000,8207134.06000,8852246.76000,9154522.82000,8855119.29000,8284594.27000,7426965.01000,6611536.31000,2014-03-21
Sistema,Sistema,6224350.87000,5963182.51000,5797493.13000,5708615.53000,5838139.41000,6037551.35000,6222341.23000,6725666.03000,7295720.40000,7739939.52000,8053583.40000,8203812.84000,8066729.32000,7856050.59000,7706608.76000,7594080.82000,7377455.55000,7330935.58000,8341880.69000,8667193.59000,8365655.62000,7785005.87000,7249020.85000,6791468.90000,2014-03-22
Sistema,Sistema,6187142.06000,5807703.35000,5608700.73000,5470832.64000,5408422.98000,5419798.58000,5293988.73000,5589654.11000,6052806.12000,6380580.58000,6635592.08000,6835934.72000,6896545.08000,6840616.78000,6705823.92000,6612156.92000,6511805.88000,6569799.28000,7439493.03000,7779584.64000,7606373.91000,7227208.21000,6563109.70000,6006527.74000,2014-03-23
Sistema,Sistema,5637121.41000,5428967.41000,5279526.00000,5215637.10000,5235930.97000,5290647.66000,5208770.03000,5601312.80000,6141806.16000,6572358.21000,6912318.11000,7183727.97000,7327536.09000,7221304.29000,7072291.45000,6876442.63000,6795659.04000,6930937.37000,7848088.01000,8166049.28000,7977099.52000,7351116.01000,6681342.77000,6002627.70000,2014-03-24
Sistema,Sistema,5620387.68000,5473988.77000,5367844.90000,5376104.05000,5632732.55000,6377452.74000,6465285.24000,6883457.22000,7332980.53000,7591112.67000,7938146.22000,8248133.12000,7985446.63000,8080711.78000,8252442.28000,8278399.81000,8196988.40000,8094423.76000,8856368.66000,9099261.65000,8717753.96000,7981685.84000,7122515.86000,6477198.12000,2014-03-25
Sistema,Sistema,5907367.84000,5714445.19000,5606198.80000,5597701.80000,5927776.35000,6633823.21000,6773475.77000,7101218.83000,7594620.84000,7847827.31000,8161460.37000,8453414.02000,8228769.13000,8185190.66000,8338640.46000,8285167.14000,8191579.83000,8158565.66000,8846779.87000,9059271.35000,8711103.32000,8047837.94000,7143668.66000,6238095.47000,2014-03-26
Sistema,Sistema,5893896.37000,5697885.68000,5551381.90000,5557857.15000,5856122.80000,6592716.70000,6692724.02000,7000673.11000,7577346.67000,7867397.65000,8180482.22000,8485635.60000,8232940.32000,8216071.37000,8406684.53000,8424300.78000,8310540.65000,8080873.06000,8851250.05000,9134582.69000,8800343.63000,8241726.79000,7308682.75000,6664189.08000,2014-03-27
Sistema,Sistema,6072288.43000,5787251.27000,5656498.77000,5654771.97000,5971937.48000,6632512.22000,6718224.68000,7058373.32000,7596860.77000,7914803.79000,8187082.38000,8451787.81000,8237704.00000,8225644.64000,8377941.25000,8375583.62000,8221453.15000,8026672.32000,8730574.38000,9007689.98000,8667544.10000,8044618.57000,7328043.24000,6549235.59000,2014-03-28
Sistema,Sistema,6148391.84000,5881552.41000,5731060.60000,5672728.89000,5791369.56000,5969426.42000,6136178.36000,6665709.20000,7290448.35000,7687191.18000,8008010.71000,8103043.66000,8055222.92000,7827443.83000,7640047.22000,7543636.82000,7368428.59000,7363346.00000,8259882.85000,8512600.63000,8232210.89000,7660662.06000,7011925.78000,6538243.25000,2014-03-29
Sistema,Sistema,5970044.77000,5690524.33000,5522301.23000,5419048.70000,5390070.20000,5358720.49000,5199022.99000,5553181.84000,5957024.00000,6256969.29000,6497440.45000,6696832.69000,6764123.20000,6644883.24000,6512838.07000,6393236.41000,6304545.49000,6415407.47000,7401546.00000,7814347.40000,7698560.70000,7185896.07000,6575677.73000,6016561.14000,2014-03-30
Sistema,Sistema,5642828.53000,5449007.04000,5348563.48000,5327008.71000,5605084.61000,6250219.99000,6376289.60000,6746969.15000,7364696.69000,7702648.91000,8025885.25000,8226971.76000,8058136.76000,8040697.06000,8218737.79000,8229555.86000,8113162.27000,8034791.02000,8753680.01000,9045282.23000,8727954.62000,8067879.66000,7214193.73000,6433562.05000,2014-03-31
Sistema,Sistema,5910923.00000,5690505.27000,5543805.12000,5547891.10000,5839728.08000,6441543.39000,6602174.01000,6925320.39000,7485709.36000,7825991.61000,8146918.85000,8403436.90000,8191459.43000,8195625.44000,8375927.60000,8385334.29000,8285429.93000,8141865.47000,8810332.70000,9122549.28000,8831787.80000,8249646.14000,7322013.76000,6391722.66000,2014-04-01
Sistema,Sistema,5976457.11000,5741471.05000,5610201.41000,5598625.99000,5889256.92000,6593608.14000,6706228.47000,7019939.00000,7545394.80000,7846838.19000,8155773.09000,8438082.42000,8229683.24000,8242555.08000,8380200.78000,8406008.74000,8290477.20000,8115118.29000,8827227.45000,9055764.64000,8767479.63000,8224030.02000,7283695.94000,6566506.37000,2014-04-02
Sistema,Sistema,5994247.13000,5760764.10000,5644488.96000,5636763.99000,5937337.38000,6594390.59000,6749033.35000,7076892.68000,7610243.62000,7903459.69000,8216617.36000,8497822.28000,8247923.21000,8246369.55000,8403956.90000,8399590.76000,8219272.51000,8091133.60000,8850358.26000,9057365.94000,8674080.82000,8122740.01000,7203946.52000,6435574.64000,2014-04-03
Sistema,Sistema,6001370.99000,5768408.43000,5614532.35000,5597820.43000,5871360.24000,6544351.06000,6786613.06000,7029227.89000,7592118.45000,7946905.81000,8283791.89000,8448912.45000,8252441.60000,8241322.81000,8412369.56000,8368351.61000,8265381.67000,8148822.28000,8780086.35000,8955573.29000,8608693.35000,8060989.20000,7271094.96000,6656821.98000,2014-04-04
Sistema,Sistema,6057436.47000,5810183.77000,5685130.53000,5580224.31000,5722927.51000,5921076.11000,6106441.15000,6607959.43000,7137534.52000,7568397.51000,7876817.52000,8042589.90000,7991315.94000,7749799.19000,7549255.83000,7436306.01000,7239327.47000,7186813.28000,8013499.32000,8449140.44000,8203331.05000,7596249.36000,6954526.03000,6364853.03000,2014-04-05
Sistema,Sistema,5946000.66000,5705106.76000,5539858.81000,5438582.55000,5422087.79000,5327902.86000,5227080.84000,5582634.79000,5978364.64000,6245515.55000,6487102.09000,6636324.18000,6698003.17000,6632777.87000,6469116.68000,6405536.08000,6358279.84000,6415828.31000,7354881.33000,7876510.48000,7788034.35000,7366157.04000,6734308.79000,6249796.87000,2014-04-06
Sistema,Sistema,5775117.74000,5567263.15000,5477571.62000,5481761.23000,5698942.34000,6323111.09000,6459664.56000,6830482.18000,7418788.29000,7800629.70000,8231012.98000,8537371.36000,8318150.33000,8318679.41000,8423945.66000,8380867.50000,8403196.11000,8207041.03000,8833719.94000,9217505.35000,8927764.48000,8185453.92000,7324442.91000,6499456.52000,2014-04-07
Sistema,Sistema,6141265.35000,5935673.02000,5749557.28000,5681443.70000,5973537.16000,6652378.61000,6795798.49000,7175168.47000,7754300.70000,8087364.76000,8472233.90000,8731281.67000,8493083.88000,8482558.35000,8569464.70000,8532363.26000,8347696.47000,8250094.15000,9004980.84000,9275020.76000,8959687.39000,8267867.85000,7375970.04000,6507782.71000,2014-04-08
Sistema,Sistema,6054297.27000,5846947.28000,5712690.46000,5708035.17000,5995127.50000,6653598.05000,6743388.43000,7121619.85000,7617605.24000,8010539.73000,8320771.63000,8586604.81000,8385621.43000,8411749.82000,8557675.54000,8547296.82000,8399448.27000,8336032.20000,9052274.33000,9318719.45000,8941627.46000,8211495.32000,7308235.30000,6507401.32000,2014-04-09
Sistema,Sistema,6035536.56000,5837055.94000,5679523.64000,5656079.20000,5912714.46000,6618224.29000,6724592.35000,7113474.73000,7647507.28000,7989219.67000,8318311.16000,8549455.78000,8324803.07000,8362634.24000,8515386.93000,8534107.98000,8401189.56000,8239231.40000,9074578.52000,9362041.52000,8979866.49000,8299126.56000,7487477.35000,6695592.22000,2014-04-10
Sistema,Sistema,6206892.34000,5969124.05000,5849950.65000,5820629.67000,6083422.01000,6604778.07000,6733618.96000,7195784.18000,7783698.42000,8094650.68000,8422206.21000,8616386.11000,8440411.72000,8445488.98000,8621113.52000,8613928.95000,8412332.29000,8254870.26000,9039339.51000,9243466.91000,8906823.32000,8197931.60000,7454964.65000,6753018.07000,2014-04-11
Sistema,Sistema,6305601.31000,6034266.33000,5864415.18000,5773155.20000,5885983.79000,6041335.88000,6224362.73000,6768486.04000,7349527.50000,7653706.21000,7993097.71000,8188270.45000,8059925.68000,7871838.64000,7681216.33000,7526501.49000,7307652.35000,7280624.58000,8280988.18000,8622297.80000,8319172.31000,7716939.87000,7055552.18000,6561450.38000,2014-04-12
Sistema,Sistema,6071877.83000,5804155.58000,5623771.27000,5516778.44000,5481090.92000,5441612.38000,5400391.90000,5757319.28000,6141582.06000,6472869.81000,6686585.10000,6814268.00000,6846012.46000,6749705.33000,6649720.35000,6587239.47000,6517301.84000,6539750.18000,7455196.18000,7872515.93000,7755978.16000,7400345.56000,6823102.11000,6261569.83000,2014-04-13
Sistema,Sistema,5902827.13000,5688857.50000,5577047.33000,5561248.96000,5744724.37000,6013260.94000,6267860.82000,6871503.42000,7581260.23000,8001722.62000,8313294.28000,8592769.21000,8488850.21000,8381294.23000,8556017.97000,8499867.28000,8365319.33000,8127029.03000,8853231.98000,9093356.09000,8825720.77000,8165310.98000,7350556.50000,6570689.10000,2014-04-14
Sistema,Sistema,6131652.84000,5927522.72000,5780893.69000,5734783.39000,5901862.60000,6145524.93000,6369774.96000,6878516.17000,7494236.95000,7858142.93000,8131402.56000,8463640.96000,8345824.29000,8247469.62000,8283059.47000,8227742.87000,8087484.09000,7964263.10000,8771100.63000,8895164.84000,8535491.90000,7891678.86000,7111987.89000,6447452.82000,2014-04-15
Sistema,Sistema,5933125.37000,5720450.18000,5599877.14000,5530992.39000,5705236.44000,5981131.48000,6200321.67000,6772605.83000,7329090.02000,7638517.14000,7885601.05000,8171263.86000,8138987.55000,8010364.97000,7954586.36000,7857218.18000,7664137.33000,7603895.75000,8463456.78000,8685519.13000,8374160.06000,7696373.69000,7019180.69000,6179269.45000,2014-04-16
Sistema,Sistema,5803024.94000,5535422.97000,5403230.51000,5274453.94000,5273032.80000,5282257.22000,5124723.70000,5379990.61000,5758772.39000,6042694.47000,6280077.26000,6429770.85000,6552433.11000,6459140.05000,6317657.57000,6197620.90000,6093259.30000,6095488.70000,7131242.36000,7528951.81000,7308094.00000,6809053.84000,6284604.67000,5864373.84000,2014-04-17
Sistema,Sistema,5385631.64000,5157582.28000,5038143.23000,4955230.08000,4943017.12000,4890074.26000,4777580.95000,5083839.88000,5449760.89000,5631633.62000,5807542.77000,5942893.82000,6129245.14000,5972033.80000,5862158.23000,5731711.22000,5662760.14000,5809445.46000,6683434.57000,6911155.73000,6745495.05000,6486160.49000,6159104.50000,5605188.28000,2014-04-18
Sistema,Sistema,5339539.68000,5079594.03000,4991901.91000,4953756.80000,5032414.88000,5079972.34000,5113117.34000,5583585.71000,6084867.09000,6483166.68000,6799813.05000,6958032.82000,6971044.97000,6796916.36000,6702767.57000,6667119.86000,6586372.31000,6723298.27000,7636531.51000,7742896.99000,7445611.29000,7009598.22000,6505519.90000,6084786.67000,2014-04-19
Sistema,Sistema,5615851.41000,5348050.69000,5171509.39000,5153253.53000,5152096.19000,5143318.82000,5030839.42000,5315012.30000,5743920.98000,6078032.41000,6319565.44000,6442161.66000,6496036.32000,6423229.26000,6321751.30000,6220893.89000,6177562.73000,6292864.25000,7348180.12000,7806129.71000,7548266.75000,7099884.76000,6587934.64000,5981220.93000,2014-04-20
Sistema,Sistema,5669780.16000,5435462.62000,5328399.84000,5370092.38000,5643607.88000,6237304.94000,6432966.56000,6934927.53000,7555595.80000,7899534.67000,8224131.18000,8482180.88000,8252592.74000,8132812.06000,8251228.95000,8215656.75000,8189560.19000,8132740.25000,8892707.88000,9068600.28000,8688150.42000,7976321.43000,7088306.96000,6372829.13000,2014-04-21
Sistema,Sistema,5912997.30000,5714473.84000,5563403.33000,5549950.89000,5843549.12000,6540267.64000,6668610.12000,7026311.77000,7515480.64000,7791234.61000,8102528.41000,8305199.75000,8075842.95000,7962998.36000,8151648.99000,8211495.99000,8140101.74000,8080464.48000,8944613.21000,9167984.88000,8741173.92000,7960158.02000,7171280.39000,6449450.80000,2014-04-22
Sistema,Sistema,6004818.30000,5780956.34000,5658875.64000,5664713.60000,5948098.56000,6603939.70000,6724318.74000,7114302.33000,7595698.06000,7931632.64000,8278647.67000,8500160.88000,8241677.14000,8263480.08000,8377353.58000,8356100.66000,8235673.10000,8195677.65000,8979833.11000,9105271.10000,8708177.30000,7961836.16000,7076521.63000,6324680.26000,2014-04-23
Sistema,Sistema,5841357.70000,5618415.10000,5520164.87000,5524342.73000,5834462.57000,6432334.26000,6620093.74000,6960243.38000,7404557.00000,7662564.92000,7881712.74000,8150767.16000,7947423.79000,7962903.63000,8041307.72000,8122813.16000,8035433.41000,8026334.98000,8914805.88000,9166710.57000,8755332.06000,8056091.88000,7135917.00000,6449715.40000,2014-04-24
Sistema,Sistema,6004107.12000,5788573.74000,5658422.04000,5633434.89000,5949177.64000,6586014.59000,6749855.98000,7170911.90000,7659224.89000,7973911.00000,8248485.69000,8485972.76000,8292145.32000,8236887.35000,8385696.30000,8385318.14000,8236313.51000,8169655.74000,9003125.33000,9128996.10000,8718868.27000,8062667.80000,7278814.46000,6608882.58000,2014-04-25
Sistema,Sistema,6145715.21000,5889692.46000,5715958.20000,5671551.96000,5771122.11000,5941467.36000,6129390.37000,6632018.99000,7144620.98000,7468814.21000,7784107.92000,7960389.58000,7842056.89000,7617095.34000,7437480.96000,7283665.65000,7190305.36000,7297213.38000,8255437.59000,8450664.20000,8127578.24000,7562200.59000,6878547.15000,6319953.25000,2014-04-26
Sistema,Sistema,5916654.49000,5641464.74000,5485345.72000,5414052.46000,5408419.75000,5352458.22000,5300680.58000,5615985.43000,5970141.88000,6280622.51000,6538234.82000,6716563.96000,6743395.13000,6683654.22000,6522108.36000,6404240.63000,6345245.52000,6450095.56000,7558969.25000,8012071.82000,7829673.46000,7435018.69000,6788356.32000,6131532.34000,2014-04-27
Sistema,Sistema,5791041.01000,5593639.42000,5467924.06000,5482492.74000,5779472.07000,6389549.96000,6535716.26000,6974752.41000,7537898.47000,7970861.98000,8348697.26000,8617074.03000,8462142.38000,8503264.85000,8651121.42000,8667223.23000,8545827.46000,8392689.53000,9160333.57000,9436173.48000,9089752.68000,8253418.66000,7426437.68000,6628742.59000,2014-04-28
Sistema,Sistema,6116663.95000,5921651.83000,5783233.22000,5724793.64000,6018720.24000,6652195.97000,6813211.41000,7169250.40000,7637644.41000,7957252.21000,8239779.48000,8547774.51000,8344924.00000,8416973.40000,8594834.21000,8542956.13000,8387271.54000,8317563.71000,9123447.87000,9344517.71000,9032889.16000,8331305.31000,7378220.82000,6647725.24000,2014-04-29
Sistema,Sistema,6167461.85000,5919889.53000,5784952.80000,5771726.06000,6053926.76000,6652306.50000,6815467.90000,7170123.93000,7559537.42000,7984174.13000,8318376.54000,8582229.56000,8386496.99000,8362719.05000,8509400.93000,8420371.34000,8252549.95000,8183595.17000,8960996.37000,9122055.77000,8743106.22000,8009429.88000,7242619.68000,6475756.49000,2014-04-30
Sistema,Sistema,5964203.58000,5693565.97000,5518678.99000,5468912.69000,5503209.23000,5459908.62000,5439503.62000,5786750.63000,6169002.90000,6530199.21000,6842341.99000,7070218.65000,7111113.54000,6998416.22000,6824651.92000,6728657.58000,6697910.86000,6817762.95000,7913802.35000,8285984.92000,8000973.39000,7437566.08000,6776569.65000,6229919.18000,2014-05-01
Sistema,Sistema,5860483.95000,5666213.06000,5523432.68000,5518111.73000,5764287.22000,6236833.69000,6436233.96000,6915935.42000,7416164.37000,7834796.89000,8178965.75000,8335264.42000,8195383.21000,8123121.08000,8209056.55000,8171851.41000,8041182.90000,7919966.98000,8765171.82000,9009357.53000,8559583.21000,7915803.04000,7146222.57000,6508910.88000,2014-05-02
Sistema,Sistema,6041269.72000,5828230.63000,5681358.76000,5654989.18000,5711419.49000,5879992.46000,6050509.99000,6608469.81000,7150668.60000,7509744.86000,7792590.18000,7919123.40000,7816128.76000,7683713.46000,7513044.10000,7397366.94000,7191321.09000,7335630.35000,8322650.64000,8573468.64000,8234352.37000,7638967.17000,7009430.40000,6473691.40000,2014-05-03
Sistema,Sistema,6028176.07000,5737611.46000,5607204.65000,5452087.00000,5439916.50000,5381706.54000,5303774.96000,5620796.94000,6002187.53000,6268742.67000,6500069.18000,6671470.90000,6799794.71000,6740319.08000,6507117.16000,6423361.16000,6149996.90000,6291459.40000,7460594.21000,7899115.51000,7742819.91000,7202519.14000,6604955.63000,6019986.46000,2014-05-04
Sistema,Sistema,5624310.46000,5384010.20000,5238181.24000,5252008.05000,5507544.88000,6222103.41000,6376948.17000,6872201.73000,7388497.24000,7827115.99000,8213965.74000,8410581.49000,8213462.40000,8226056.15000,8319429.12000,8288198.96000,8220618.84000,8095957.26000,8885591.54000,9144366.56000,8795201.74000,8054576.36000,7169827.24000,6544999.32000,2014-05-05
Sistema,Sistema,6020326.28000,5756932.44000,5646211.21000,5634080.26000,5866305.20000,6451759.74000,6675130.23000,7122296.80000,7579415.70000,7906169.83000,8312548.70000,8470300.65000,8237365.37000,8259847.73000,8409068.84000,8403560.69000,8285964.08000,8195365.20000,9005746.48000,9174347.69000,8883896.43000,8163627.50000,7248755.38000,6584745.21000,2014-05-06
Sistema,Sistema,6098307.94000,5864039.52000,5704907.05000,5642768.62000,5923908.52000,6520903.58000,6727184.76000,7033141.01000,7482218.36000,7848705.00000,8205117.40000,8383727.95000,8108137.03000,8032570.70000,8144907.24000,8172436.64000,8085259.89000,7953709.40000,8760587.95000,9076467.54000,8698841.06000,7908405.49000,7114807.45000,6416451.73000,2014-05-07
Sistema,Sistema,6029914.73000,5802888.91000,5723332.43000,5704038.26000,5896222.60000,6599536.53000,6773573.85000,7130164.00000,7550668.36000,7903870.96000,8247014.60000,8443344.75000,8215727.19000,8218830.07000,8381906.98000,8397111.61000,8292744.72000,8281264.06000,9046473.01000,9137045.53000,8686224.19000,8068446.26000,7175637.00000,6535530.76000,2014-05-08
Sistema,Sistema,6064411.01000,5822731.78000,5701777.66000,5683057.03000,5973369.51000,6547622.65000,6685995.56000,7063881.00000,7522880.99000,7897790.53000,8164419.52000,8335060.64000,8118916.72000,8024224.49000,8182402.22000,8169584.82000,8116291.51000,8050054.54000,8833702.21000,8968706.19000,8562756.96000,7946100.43000,7222308.19000,6549717.42000,2014-05-09
Sistema,Sistema,6028856.05000,5852683.30000,5676257.92000,5631321.18000,5768453.12000,5929753.57000,6186812.24000,6726470.86000,7217402.92000,7506659.08000,7748339.91000,7940037.82000,7863912.34000,7557821.42000,7365281.36000,7305639.70000,7191259.16000,7148600.10000,8040791.65000,8321392.12000,7997716.26000,7561905.90000,6823361.37000,6261492.86000,2014-05-10
Sistema,Sistema,5851761.85000,5562933.52000,5368241.66000,5257803.56000,5237384.08000,5162385.14000,5154201.51000,5498576.11000,5907027.30000,6221798.97000,6467539.08000,6570718.10000,6547686.34000,6394017.63000,6229270.60000,6126820.18000,6083318.55000,6205436.83000,7104635.82000,7540075.46000,7476758.56000,7133485.96000,6554996.02000,5969864.26000,2014-05-11
Sistema,Sistema,5660579.94000,5444625.32000,5328123.37000,5315038.05000,5590994.50000,6255219.67000,6515178.83000,6920343.56000,7458782.70000,7847613.38000,8208436.85000,8449615.41000,8242127.15000,8245114.17000,8383992.34000,8366128.88000,8277526.22000,8086269.20000,8814608.05000,9102081.92000,8755846.38000,8065215.23000,7198274.55000,6512874.38000,2014-05-12
Sistema,Sistema,6037650.95000,5828759.10000,5716042.39000,5705079.10000,5992060.26000,6596851.81000,6739916.37000,7142405.81000,7637908.59000,8020599.17000,8356576.54000,8571363.14000,8337941.36000,8339519.36000,8436067.55000,8443732.11000,8335770.97000,8106766.68000,8821208.16000,9148101.62000,8838988.13000,8208952.24000,7353712.56000,6646879.15000,2014-05-13
Sistema,Sistema,6185043.90000,5950840.94000,5801726.23000,5769271.35000,6110349.86000,6660024.52000,6853909.06000,7278107.12000,7748520.11000,8068996.62000,8356573.46000,8550343.44000,8316717.46000,8282652.21000,8447339.23000,8473927.63000,8339863.62000,8256807.11000,8943669.20000,9118013.66000,8726211.64000,8104840.77000,7205597.27000,6516561.91000,2014-05-14
Sistema,Sistema,6065160.93000,5818977.55000,5685833.25000,5668305.15000,5922709.26000,6437860.39000,6670187.82000,7141366.91000,7588032.79000,7895464.69000,8238913.55000,8391301.22000,8170485.41000,8131808.07000,8321984.92000,8326885.34000,8233540.17000,8165394.07000,8927413.26000,9051915.97000,8656314.74000,8044591.22000,7203196.66000,6467301.55000,2014-05-15
Sistema,Sistema,6044734.26000,5807023.24000,5678076.41000,5641191.06000,5893724.15000,6320193.06000,6583459.21000,7109453.46000,7635970.30000,8014141.51000,8314709.32000,8504720.15000,8324537.91000,8288280.49000,8402591.01000,8354160.95000,8200243.17000,8088049.04000,8841192.59000,8966741.02000,8611845.08000,7996589.04000,7257459.26000,6651741.67000,2014-05-16
