date,aportes_kwh
2013-03-17,158305100.0
2013-03-18,175814200.0
2013-03-19,146071500.0
2013-03-20,107393000.0
2013-03-21,139430700.0
2013-03-22,145514200.0
2013-03-23,105954900.0
2013-03-24,89292500.0
2013-03-25,94757900.0
2013-03-26,73665000.0
2013-03-27,70591100.0
2013-03-28,72607400.0
2013-03-29,79215300.0
2013-03-30,90734200.0
2013-03-31,80483400.0
2013-04-01,72005400.0
2013-04-02,75691900.0
2013-04-03,63653600.0
2013-04-04,55368000.0
2013-04-05,54329300.0
2013-04-06,58398900.0
2013-04-07,56840800.0
2013-04-08,59847700.0
2013-04-09,55767800.0
2013-04-10,67709800.0
2013-04-11,57083700.0
2013-04-12,69551600.0
2013-04-13,75783300.0
2013-04-14,78774900.0
2013-04-15,120409700.0
2013-04-16,102298100.0
2013-04-17,90788300.0
2013-04-18,113103500.0
2013-04-19,180479900.0
2013-04-20,170258200.0
2013-04-21,159787100.0
2013-04-22,144722300.0
2013-04-23,151735600.0
2013-04-24,120171300.0
2013-04-25,115144100.0
2013-04-26,127671600.0
2013-04-27,153888700.0
2013-04-28,126633900.0
2013-04-29,170689300.0
2013-04-30,139930400.0
2013-05-01,136055000.0
2013-05-02,146386500.0
2013-05-03,161741700.0
2013-05-04,152688400.0
2013-05-05,214848400.0
2013-05-06,171489100.0
2013-05-07,221029000.0
2013-05-08,191502900.0
2013-05-09,190001300.0
2013-05-10,214489200.0
2013-05-11,157068000.0
2013-05-12,140954200.0
2013-05-13,129915900.0
2013-05-14,125510600.0
2013-05-15,195745200.0
2013-05-16,167000600.0
2013-05-17,426319400.0
2013-05-18,199703400.0
2013-05-19,180643900.0
2013-05-20,198267200.0
2013-05-21,235506300.0
2013-05-22,374163200.0
2013-05-23,339136500.0
2013-05-24,466501400.0
2013-05-25,302180100.0
2013-05-26,283826900.0
2013-05-27,209506700.0
2013-05-28,182911600.0
2013-05-29,171339000.0
2013-05-30,187404300.0
2013-05-31,227539800.0
2013-06-01,181999400.0
2013-06-02,171718200.0
2013-06-03,186196800.0
2013-06-04,154704100.0
2013-06-05,130178000.0
2013-06-06,124524200.0
2013-06-07,138854300.0
2013-06-08,149680000.0
2013-06-09,133769000.0
2013-06-10,126830800.0
2013-06-11,136686600.0
2013-06-12,217547600.0
2013-06-13,175846500.0
2013-06-14,145611700.0
2013-06-15,157855300.0
2013-06-16,236152400.0
2013-06-17,157538700.0
2013-06-18,167295600.0
2013-06-19,139510700.0
2013-06-20,140558700.0
2013-06-21,146426000.0
2013-06-22,112314000.0
2013-06-23,126490000.0
2013-06-24,211348700.0
2013-06-25,165923800.0
2013-06-26,106150300.0
2013-06-27,104389400.0
2013-06-28,181815900.0
2013-06-29,124590500.0
2013-06-30,153725800.0
2013-07-01,177558300.0
2013-07-02,119885300.0
2013-07-03,118560500.0
2013-07-04,99075700.0
2013-07-05,117113100.0
2013-07-06,97921800.0
2013-07-07,101389600.0
2013-07-08,157818500.0
2013-07-09,184721900.0
2013-07-10,141138800.0
2013-07-11,195060200.0
2013-07-12,166479700.0
2013-07-13,121379400.0
2013-07-14,109993600.0
2013-07-15,158683400.0
2013-07-16,182269500.0
2013-07-17,208996700.0
2013-07-18,190714500.0
2013-07-19,161193500.0
2013-07-20,141004300.0
2013-07-21,202311200.0
2013-07-22,155264200.0
2013-07-23,150027700.0
2013-07-24,123968700.0
2013-07-25,109193200.0
2013-07-26,144961300.0
2013-07-27,122647300.0
2013-07-28,118125100.0
2013-07-29,168928100.0
2013-07-30,140381600.0
2013-07-31,171504800.0
2013-08-01,162395300.0
2013-08-02,202018000.0
2013-08-03,202427000.0
2013-08-04,154192500.0
2013-08-05,144689800.0
2013-08-06,114367400.0
2013-08-07,120450700.0
2013-08-08,183382400.0
2013-08-09,183949600.0
2013-08-10,175166200.0
2013-08-11,202659600.0
2013-08-12,199328100.0
2013-08-13,244811700.0
2013-08-14,175701600.0
2013-08-15,155071000.0
2013-08-16,198261400.0
2013-08-17,165942000.0
2013-08-18,199188900.0
2013-08-19,169952900.0
2013-08-20,241837000.0
2013-08-21,208553200.0
2013-08-22,232110900.0
2013-08-23,150988700.0
2013-08-24,167370800.0
2013-08-25,183697600.0
2013-08-26,190186300.0
2013-08-27,173458300.0
2013-08-28,141380800.0
2013-08-29,225839900.0
2013-08-30,148121800.0
2013-08-31,149422400.0
2013-09-01,204759700.0
2013-09-02,161442000.0
2013-09-03,177260300.0
2013-09-04,133749900.0
2013-09-05,125614200.0
2013-09-06,224124900.0
2013-09-07,184088700.0
2013-09-08,125997300.0
2013-09-09,153211400.0
2013-09-10,165111300.0
2013-09-11,160895200.0
2013-09-12,166616700.0
2013-09-13,134598300.0
2013-09-14,118502700.0
2013-09-15,167001300.0
2013-09-16,133645100.0
2013-09-17,136451800.0
2013-09-18,148741000.0
2013-09-19,163975400.0
2013-09-20,130172600.0
2013-09-21,107327500.0
2013-09-22,104768200.0
2013-09-23,96845100.0
2013-09-24,112177900.0
2013-09-25,96092900.0
2013-09-26,99857100.0
2013-09-27,117597600.0
2013-09-28,157260100.0
2013-09-29,171061400.0
2013-09-30,160252300.0
2013-10-01,142710800.0
2013-10-02,126028500.0
2013-10-03,153994800.0
2013-10-04,341075900.0
2013-10-05,167324800.0
2013-10-06,117864100.0
2013-10-07,111009400.0
2013-10-08,138792300.0
2013-10-09,110939700.0
2013-10-10,131353600.0
2013-10-11,115620500.0
2013-10-12,119930300.0
2013-10-13,184222800.0
2013-10-14,185433300.0
2013-10-15,176271900.0
2013-10-16,147337400.0
2013-10-17,137358200.0
2013-10-18,111852800.0
2013-10-19,112704000.0
2013-10-20,104630300.0
2013-10-21,138068000.0
2013-10-22,171875100.0
2013-10-23,125021600.0
2013-10-24,117575900.0
2013-10-25,103939300.0
2013-10-26,88980300.0
2013-10-27,111235100.0
2013-10-28,101564200.0
2013-10-29,92261000.0
2013-10-30,109519200.0
2013-10-31,113110000.0
2013-11-01,99757100.0
2013-11-02,102229700.0
2013-11-03,109057300.0
2013-11-04,239554900.0
2013-11-05,247247400.0
2013-11-06,211818400.0
2013-11-07,287644600.0
2013-11-08,191409900.0
2013-11-09,200467200.0
2013-11-10,189542900.0
2013-11-11,144811300.0
2013-11-12,171691600.0
2013-11-13,150993500.0
2013-11-14,168654100.0
2013-11-15,181773300.0
2013-11-16,131620700.0
2013-11-17,122112900.0
2013-11-18,115151500.0
2013-11-19,152323300.0
2013-11-20,163751000.0
2013-11-21,203184100.0
2013-11-22,125324600.0
2013-11-23,126926100.0
2013-11-24,152402000.0
2013-11-25,163024000.0
2013-11-26,183827100.0
2013-11-27,208114700.0
2013-11-28,173382700.0
2013-11-29,155796100.0
2013-11-30,207950400.0
2013-12-01,241419600.0
2013-12-02,307981000.0
2013-12-03,230454500.0
2013-12-04,178563600.0
2013-12-05,150430400.0
2013-12-06,148671800.0
2013-12-07,149918500.0
2013-12-08,155604300.0
2013-12-09,155477000.0
2013-12-10,126537700.0
2013-12-11,128473800.0
2013-12-12,118091700.0
2013-12-13,122017600.0
2013-12-14,107984900.0
2013-12-15,140453400.0
2013-12-16,108622200.0
2013-12-17,133993700.0
2013-12-18,130314200.0
2013-12-19,128047900.0
2013-12-20,105801700.0
2013-12-21,102728700.0
2013-12-22,140329800.0
2013-12-23,207421400.0
2013-12-24,169007800.0
2013-12-25,125060500.0
2013-12-26,107493400.0
2013-12-27,105179500.0
2013-12-28,96532500.0
2013-12-29,95752000.0
2013-12-30,93471200.0
2013-12-31,94627300.0
2014-01-01,89094000.0
2014-01-02,81609800.0
2014-01-03,99441100.0
2014-01-04,85628200.0
2014-01-05,84257000.0
2014-01-06,143822100.0
2014-01-07,125296400.0
2014-01-08,107233400.0
2014-01-09,109524700.0
2014-01-10,100415500.0
2014-01-11,104300700.0
2014-01-12,99699500.0
2014-01-13,81682600.0
2014-01-14,74681600.0
2014-01-15,76955400.0
2014-01-16,80294000.0
2014-01-17,78621700.0
2014-01-18,66511600.0
2014-01-19,69223200.0
2014-01-20,89087900.0
2014-01-21,71040900.0
2014-01-22,85855200.0
2014-01-23,75266500.0
2014-01-24,65346900.0
2014-01-25,72031600.0
2014-01-26,71354100.0
2014-01-27,63433900.0
2014-01-28,72737800.0
2014-01-29,79543700.0
2014-01-30,74227300.0
2014-01-31,71509600.0
2014-02-01,69645600.0
2014-02-02,82775200.0
2014-02-03,95573100.0
2014-02-04,72070300.0
2014-02-05,74947600.0
2014-02-06,80222600.0
2014-02-07,73708700.0
2014-02-08,67339800.0
2014-02-09,65764500.0
2014-02-10,75057700.0
2014-02-11,72545000.0
2014-02-12,67532800.0
2014-02-13,79273000.0
2014-02-14,73229200.0
2014-02-15,61790600.0
2014-02-16,65958500.0
2014-02-17,62897600.0
2014-02-18,78499600.0
2014-02-19,91609300.0
2014-02-20,89439800.0
2014-02-21,125822600.0
2014-02-22,102312900.0
2014-02-23,85774400.0
2014-02-24,90300700.0
2014-02-25,119493600.0
2014-02-26,95006200.0
2014-02-27,213615200.0
2014-02-28,191383000.0
2014-03-01,147330500.0
2014-03-02,117119600.0
2014-03-03,148495300.0
2014-03-04,144455100.0
2014-03-05,123216400.0
2014-03-06,114789800.0
2014-03-07,127391400.0
2014-03-08,134183900.0
2014-03-09,127773300.0
2014-03-10,110611400.0
2014-03-11,106454200.0
2014-03-12,126364300.0
2014-03-13,117136100.0
2014-03-14,114584100.0
2014-03-15,134841800.0
2014-03-16,123695400.0
2014-03-17,105985400.0
2014-03-18,116999300.0
2014-03-19,105806700.0
2014-03-20,87417100.0
2014-03-21,77422700.0
2014-03-22,77133100.0
2014-03-23,88300400.0
2014-03-24,78525000.0
2014-03-25,90280600.0
2014-03-26,117572600.0
2014-03-27,77280600.0
2014-03-28,70026100.0
2014-03-29,63229800.0
2014-03-30,59487600.0
2014-03-31,59446400.0
2014-04-01,57369000.0
2014-04-02,61384000.0
2014-04-03,66032700.0
2014-04-04,70191700.0
2014-04-05,84798600.0
2014-04-06,65077000.0
2014-04-07,107901000.0
2014-04-08,125918700.0
2014-04-09,100895800.0
2014-04-10,76677900.0
2014-04-11,62038700.0
2014-04-12,64845100.0
2014-04-13,64144000.0
2014-04-14,67979800.0
2014-04-15,77356500.0
2014-04-16,78656000.0
2014-04-17,102748400.0
2014-04-18,77071100.0
2014-04-19,135172800.0
2014-04-20,121907600.0
2014-04-21,112322300.0
2014-04-22,116194600.0
2014-04-23,122473600.0
2014-04-24,261231000.0
2014-04-25,136708700.0
2014-04-26,272950400.0
2014-04-27,170822400.0
2014-04-28,156261700.0
2014-04-29,214199100.0
2014-04-30,147495600.0
2014-05-01,130606400.0
2014-05-02,124148100.0
2014-05-03,120864300.0
2014-05-04,108432800.0
2014-05-05,99166200.0
2014-05-06,133482900.0
2014-05-07,120926900.0
2014-05-08,122918800.0
2014-05-09,240963200.0
2014-05-10,206183400.0
2014-05-11,277162300.0
2014-05-12,206725800.0
2014-05-13,201207100.0
2014-05-14,158142000.0
2014-05-15,159757800.0
2014-05-16,145058600.0
2014-05-17,169542300.0
2014-05-18,176809400.0
2014-05-19,125596800.0
2014-05-20,122327200.0
2014-05-21,126503700.0
2014-05-22,124780100.0
2014-05-23,126805200.0
2014-05-24,131448400.0
2014-05-25,98528300.0
2014-05-26,92739400.0
2014-05-27,106735400.0
2014-05-28,110363700.0
2014-05-29,141169700.0
2014-05-30,132678000.0
2014-05-31,169962300.0
2014-06-01,132627400.0
2014-06-02,155542500.0
2014-06-03,143742700.0
2014-06-04,146372800.0
2014-06-05,123449900.0
2014-06-06,167767800.0
2014-06-07,361607300.0
2014-06-08,267990000.0
2014-06-09,164342400.0
2014-06-10,231228900.0
2014-06-11,170137100.0
2014-06-12,123284900.0
2014-06-13,132308100.0
2014-06-14,334948100.0
2014-06-15,277932200.0
2014-06-16,172650900.0
2014-06-17,179313100.0
2014-06-18,197638100.0
2014-06-19,270479800.0
2014-06-20,234896400.0
2014-06-21,180299800.0
2014-06-22,194777200.0
2014-06-23,251179000.0
2014-06-24,328425200.0
2014-06-25,398212700.0
2014-06-26,304803800.0
2014-06-27,209085600.0
2014-06-28,172803300.0
2014-06-29,153225700.0
2014-06-30,161934300.0
2014-07-01,216575900.0
2014-07-02,237436500.0
2014-07-03,177461400.0
2014-07-04,165312900.0
2014-07-05,183686100.0
2014-07-06,143898600.0
2014-07-07,267748000.0
2014-07-08,235571500.0
2014-07-09,223144800.0
2014-07-10,178390000.0
2014-07-11,214540500.0
2014-07-12,212839800.0
2014-07-13,262607200.0
2014-07-14,291113500.0
2014-07-15,249558000.0
2014-07-16,195849400.0
2014-07-17,188246300.0
2014-07-18,228722500.0
2014-07-19,166991800.0
2014-07-20,174812100.0
2014-07-21,144116900.0
2014-07-22,169709900.0
2014-07-23,213821900.0
2014-07-24,179371300.0
2014-07-25,158195600.0
2014-07-26,148152800.0
2014-07-27,141572500.0
2014-07-28,115943600.0
2014-07-29,107614700.0
2014-07-30,110097600.0
2014-07-31,115135000.0
2014-08-01,90668900.0
2014-08-02,197635000.0
2014-08-03,134254400.0
2014-08-04,109790400.0
2014-08-05,98184900.0
2014-08-06,155326700.0
2014-08-07,202101500.0
2014-08-08,172913900.0
2014-08-09,187137100.0
2014-08-10,183870700.0
2014-08-11,165895400.0
2014-08-12,195856800.0
2014-08-13,150492000.0
2014-08-14,173795900.0
2014-08-15,123293200.0
2014-08-16,131755100.0
2014-08-17,170020500.0
2014-08-18,209467100.0
2014-08-19,179968500.0
2014-08-20,121131300.0
2014-08-21,110278100.0
2014-08-22,95641200.0
2014-08-23,121947200.0
2014-08-24,109874900.0
2014-08-25,137816900.0
2014-08-26,184272700.0
2014-08-27,151276100.0
2014-08-28,172094300.0
2014-08-29,141173400.0
2014-08-30,98290700.0
2014-08-31,95982400.0
2014-09-01,78333700.0
2014-09-02,100369700.0
2014-09-03,127964100.0
2014-09-04,135976700.0
2014-09-05,97346000.0
2014-09-06,132940100.0
2014-09-07,187380600.0
2014-09-08,141779100.0
2014-09-09,118095300.0
2014-09-10,106342000.0
2014-09-11,172936800.0
2014-09-12,166613600.0
2014-09-13,242150900.0
2014-09-14,211561000.0
2014-09-15,171183700.0
2014-09-16,138323500.0
2014-09-17,147638600.0
2014-09-18,117857500.0
2014-09-19,111815500.0
2014-09-20,193047100.0
2014-09-21,139166600.0
2014-09-22,137599600.0
2014-09-23,135126400.0
2014-09-24,119595600.0
2014-09-25,128536400.0
2014-09-26,145688600.0
2014-09-27,119122600.0
2014-09-28,95860700.0
2014-09-29,96881200.0
2014-09-30,79532900.0
2014-10-01,79814500.0
2014-10-02,74860000.0
2014-10-03,89225800.0
2014-10-04,89648300.0
2014-10-05,91505500.0
2014-10-06,110195900.0
2014-10-07,200208900.0
2014-10-08,192831500.0
2014-10-09,277464200.0
2014-10-10,196813500.0
2014-10-11,183867000.0
2014-10-12,184559100.0
2014-10-13,229583500.0
2014-10-14,174551500.0
2014-10-15,167037600.0
2014-10-16,160418100.0
2014-10-17,147283800.0
2014-10-18,185270700.0
2014-10-19,166375800.0
2014-10-20,138649500.0
2014-10-21,118235000.0
2014-10-22,157336800.0
2014-10-23,143216100.0
2014-10-24,159735900.0
2014-10-25,132772700.0
2014-10-26,193654300.0
2014-10-27,134630400.0
2014-10-28,129520300.0
2014-10-29,146805300.0
2014-10-30,172093200.0
2014-10-31,189329200.0
2014-11-01,154701500.0
2014-11-02,126003500.0
2014-11-03,105207200.0
2014-11-04,117523100.0
2014-11-05,125959000.0
2014-11-06,160879000.0
2014-11-07,170572800.0
2014-11-08,156647900.0
2014-11-09,150704500.0
2014-11-10,202737400.0
2014-11-11,248896300.0
2014-11-12,244472900.0
2014-11-13,219527700.0
2014-11-14,224720100.0
2014-11-15,152625200.0
2014-11-16,177367100.0
2014-11-17,141132100.0
2014-11-18,135096900.0
2014-11-19,168774300.0
2014-11-20,131240800.0
2014-11-21,138596000.0
2014-11-22,155251100.0
2014-11-23,157266900.0
2014-11-24,179765300.0
2014-11-25,137970800.0
2014-11-26,130080300.0
2014-11-27,119981200.0
2014-11-28,103624400.0
2014-11-29,92038800.0
2014-11-30,119050700.0
2014-12-01,153483900.0
2014-12-02,117519600.0
2014-12-03,88442000.0
2014-12-04,96075500.0
2014-12-05,101775900.0
2014-12-06,107908800.0
2014-12-07,132769000.0
2014-12-08,134714700.0
2014-12-09,155101000.0
2014-12-10,172244600.0
2014-12-11,179236400.0
2014-12-12,161817500.0
2014-12-13,150543800.0
2014-12-14,180879300.0
2014-12-15,158055900.0
2014-12-16,154940800.0
2014-12-17,125810300.0
2014-12-18,122526000.0
2014-12-19,116538700.0
2014-12-20,127402400.0
2014-12-21,119748400.0
2014-12-22,109013000.0
2014-12-23,95349700.0
2014-12-24,87819800.0
2014-12-25,95790600.0
2014-12-26,83608500.0
2014-12-27,77374300.0
2014-12-28,80865500.0
2014-12-29,73122700.0
2014-12-30,76878600.0
2014-12-31,80933400.0
2015-01-01,66256200.0
2015-01-02,64876900.0
2015-01-03,64367700.0
2015-01-04,57184800.0
2015-01-05,55485100.0
2015-01-06,59272500.0
2015-01-07,53695100.0
2015-01-08,49434400.0
2015-01-09,57623300.0
2015-01-10,52979000.0
2015-01-11,60622400.0
2015-01-12,61696900.0
2015-01-13,75203000.0
2015-01-14,55014500.0
2015-01-15,65634000.0
2015-01-16,64313100.0
2015-01-17,74673700.0
2015-01-18,75820700.0
2015-01-19,86441500.0
2015-01-20,78870100.0
2015-01-21,102883700.0
2015-01-22,123201900.0
2015-01-23,132902700.0
2015-01-24,100096200.0
2015-01-25,82292400.0
2015-01-26,62613900.0
2015-01-27,75961900.0
2015-01-28,76108500.0
2015-01-29,71313000.0
2015-01-30,79387800.0
2015-01-31,101992600.0
2015-02-01,144963500.0
2015-02-02,104001500.0
2015-02-03,99763800.0
2015-02-04,78639000.0
2015-02-05,68296800.0
2015-02-06,97878500.0
2015-02-07,87883900.0
2015-02-08,117325500.0
2015-02-09,120050700.0
2015-02-10,141358300.0
2015-02-11,119889700.0
2015-02-12,89347500.0
2015-02-13,199669600.0
2015-02-14,116989300.0
2015-02-15,98369300.0
2015-02-16,83986400.0
2015-02-17,76701200.0
2015-02-18,67561900.0
2015-02-19,69970700.0
2015-02-20,65398200.0
2015-02-21,74903500.0
2015-02-22,59733500.0
2015-02-23,61677100.0
2015-02-24,64503600.0
2015-02-25,55304700.0
2015-02-26,64442700.0
2015-02-27,84751200.0
2015-02-28,77426600.0
2015-03-01,79243500.0
2015-03-02,79793700.0
2015-03-03,68135700.0
2015-03-04,79272800.0
2015-03-05,82330700.0
2015-03-06,87331400.0
2015-03-07,73397300.0
2015-03-08,69376300.0
2015-03-09,56007200.0
2015-03-10,77641400.0
2015-03-11,70690600.0
2015-03-12,71985500.0
2015-03-13,75620800.0
2015-03-14,73308500.0
2015-03-15,69796000.0
2015-03-16,68357100.0
2015-03-17,65770500.0
2015-03-18,98356500.0
2015-03-19,129427100.0
2015-03-20,131916600.0
2015-03-21,147206900.0
2015-03-22,109872200.0
2015-03-23,108048700.0
2015-03-24,79572300.0
2015-03-25,80777700.0
2015-03-26,89239600.0
2015-03-27,64020300.0
2015-03-28,85117300.0
2015-03-29,141460700.0
2015-03-30,106647200.0
2015-03-31,116603200.0
2015-04-01,98458600.0
2015-04-02,92779200.0
2015-04-03,187411700.0
2015-04-04,156874200.0
2015-04-05,131050400.0
2015-04-06,121713700.0
2015-04-07,145517300.0
2015-04-08,161032600.0
2015-04-09,127916800.0
2015-04-10,108434800.0
2015-04-11,177843900.0
2015-04-12,176243800.0
2015-04-13,139693300.0
2015-04-14,181815000.0
2015-04-15,179420000.0
2015-04-16,188983600.0
2015-04-17,183989300.0
2015-04-18,186283700.0
2015-04-19,212995700.0
2015-04-20,197870100.0
2015-04-21,185934400.0
2015-04-22,144293300.0
2015-04-23,119358400.0
2015-04-24,120562900.0
2015-04-25,161931500.0
2015-04-26,144896800.0
2015-04-27,138872600.0
2015-04-28,150363800.0
2015-04-29,112375300.0
2015-04-30,90002500.0
2015-05-01,107814900.0
2015-05-02,82366400.0
2015-05-03,83727400.0
2015-05-04,91553500.0
2015-05-05,76426500.0
2015-05-06,79758700.0
2015-05-07,95403700.0
2015-05-08,119189900.0
2015-05-09,80022400.0
2015-05-10,93679400.0
2015-05-11,76843300.0
2015-05-12,79771300.0
2015-05-13,79189400.0
2015-05-14,81572600.0
2015-05-15,136425500.0
2015-05-16,156026900.0
2015-05-17,172167000.0
2015-05-18,231342600.0
2015-05-19,148858900.0
2015-05-20,130925600.0
2015-05-21,258627900.0
2015-05-22,175894100.0
2015-05-23,151348800.0
2015-05-24,131153700.0
2015-05-25,215707200.0
2015-05-26,165648100.0
2015-05-27,153409600.0
2015-05-28,167650000.0
2015-05-29,310244700.0
2015-05-30,374661300.0
2015-05-31,251701600.0
2015-06-01,216049100.0
2015-06-02,190737000.0
2015-06-03,175703300.0
2015-06-04,231686400.0
2015-06-05,288224200.0
2015-06-06,207413400.0
2015-06-07,164478600.0
2015-06-08,162205600.0
2015-06-09,219222500.0
2015-06-10,213343400.0
2015-06-11,223610200.0
2015-06-12,150166400.0
2015-06-13,217689900.0
2015-06-14,181757000.0
2015-06-15,194014400.0
2015-06-16,181747400.0
2015-06-17,139151700.0
2015-06-18,178118500.0
2015-06-19,230610300.0
2015-06-20,197822600.0
2015-06-21,184172000.0
2015-06-22,392439400.0
2015-06-23,311764100.0
2015-06-24,254269400.0
2015-06-25,373037200.0
2015-06-26,383943000.0
2015-06-27,351553900.0
2015-06-28,306491400.0
2015-06-29,272840100.0
2015-06-30,193338100.0
2015-07-01,170228000.0
2015-07-02,153734900.0
2015-07-03,127077200.0
2015-07-04,132608600.0
2015-07-05,144509100.0
2015-07-06,141880800.0
2015-07-07,130428000.0
2015-07-08,151243700.0
2015-07-09,119098000.0
2015-07-10,169008200.0
2015-07-11,126055900.0
2015-07-12,146546000.0
2015-07-13,112283600.0
2015-07-14,97539700.0
2015-07-15,253126100.0
2015-07-16,268375900.0
2015-07-17,213083400.0
2015-07-18,247222400.0
2015-07-19,220847800.0
2015-07-20,263658700.0
2015-07-21,234908300.0
2015-07-22,346033000.0
2015-07-23,290965800.0
2015-07-24,221080400.0
2015-07-25,163823600.0
2015-07-26,138264200.0
2015-07-27,249290900.0
2015-07-28,217176700.0
2015-07-29,291454900.0
2015-07-30,363354400.0
2015-07-31,274388200.0
2015-08-01,221549300.0
2015-08-02,171593700.0
2015-08-03,152523900.0
2015-08-04,162040900.0
2015-08-05,142181000.0
2015-08-06,128783800.0
2015-08-07,123202500.0
2015-08-08,168936500.0
2015-08-09,206798100.0
2015-08-10,162080800.0
2015-08-11,160656500.0
2015-08-12,120309000.0
2015-08-13,152250700.0
2015-08-14,215768100.0
2015-08-15,239440500.0
2015-08-16,362046800.0
2015-08-17,234800100.0
2015-08-18,288312800.0
2015-08-19,175605600.0
2015-08-20,209482600.0
2015-08-21,206935700.0
2015-08-22,141983000.0
2015-08-23,138079200.0
2015-08-24,158777000.0
2015-08-25,165312300.0
2015-08-26,200681800.0
2015-08-27,158618500.0
2015-08-28,169616200.0
2015-08-29,123699800.0
2015-08-30,106541200.0
2015-08-31,129038800.0
2015-09-01,114305500.0
2015-09-02,145008100.0
2015-09-03,110335500.0
2015-09-04,96276100.0
2015-09-05,108311600.0
2015-09-06,218494200.0
2015-09-07,166597300.0
2015-09-08,155447100.0
2015-09-09,122899600.0
2015-09-10,172606900.0
2015-09-11,183007000.0
2015-09-12,115675100.0
2015-09-13,95111900.0
2015-09-14,87564000.0
2015-09-15,97038800.0
2015-09-16,82330100.0
2015-09-17,98318200.0
2015-09-18,103427300.0
2015-09-19,126421200.0
2015-09-20,202841500.0
2015-09-21,120686100.0
2015-09-22,89430400.0
2015-09-23,82359900.0
2015-09-24,94910700.0
2015-09-25,84172600.0
2015-09-26,66697100.0
2015-09-27,62441400.0
2015-09-28,62757100.0
2015-09-29,70961600.0
2015-09-30,77565500.0
2015-10-01,69590700.0
2015-10-02,80785000.0
2015-10-03,117405300.0
2015-10-04,82203000.0
2015-10-05,83325300.0
2015-10-06,67007300.0
2015-10-07,77681000.0
2015-10-08,95323500.0
2015-10-09,97909900.0
2015-10-10,72267300.0
2015-10-11,140259800.0
2015-10-12,89441900.0
2015-10-13,126518600.0
2015-10-14,127661400.0
2015-10-15,183840900.0
2015-10-16,162056400.0
2015-10-17,111655200.0
2015-10-18,110333300.0
2015-10-19,88643600.0
2015-10-20,77174000.0
2015-10-21,80410400.0
2015-10-22,74995400.0
2015-10-23,73858500.0
2015-10-24,103230200.0
2015-10-25,111325300.0
2015-10-26,111095100.0
2015-10-27,90316300.0
2015-10-28,88038400.0
2015-10-29,94778700.0
2015-10-30,95136700.0
2015-10-31,79092700.0
2015-11-01,117961200.0
2015-11-02,135306700.0
2015-11-03,94030500.0
2015-11-04,118170200.0
2015-11-05,169316000.0
2015-11-06,178009000.0
2015-11-07,201556200.0
2015-11-08,174690500.0
2015-11-09,130712100.0
2015-11-10,187076200.0
2015-11-11,119484100.0
2015-11-12,98627500.0
2015-11-13,83850800.0
2015-11-14,91693500.0
2015-11-15,133541300.0
2015-11-16,104609500.0
2015-11-17,145771300.0
2015-11-18,136924600.0
2015-11-19,123891500.0
2015-11-20,139544400.0
2015-11-21,136506800.0
2015-11-22,131889100.0
2015-11-23,136625300.0
2015-11-24,115923700.0
2015-11-25,129066800.0
2015-11-26,102865700.0
2015-11-27,110591900.0
2015-11-28,100262500.0
2015-11-29,92186100.0
2015-11-30,100634800.0
2015-12-01,101300700.0
2015-12-02,85251200.0
2015-12-03,103717700.0
2015-12-04,150994700.0
2015-12-05,113007000.0
2015-12-06,103469300.0
2015-12-07,79830600.0
2015-12-08,77463700.0
2015-12-09,74951800.0
2015-12-10,81365600.0
2015-12-11,68619700.0
2015-12-12,64359800.0
2015-12-13,59705900.0
2015-12-14,66715200.0
2015-12-15,79295900.0
2015-12-16,72914900.0
2015-12-17,90540200.0
2015-12-18,85102500.0
2015-12-19,92825700.0
2015-12-20,72876400.0
2015-12-21,65812000.0
2015-12-22,59530400.0
2015-12-23,56954000.0
2015-12-24,56427300.0
2015-12-25,58402800.0
2015-12-26,53911100.0
2015-12-27,46685300.0
2015-12-28,50068500.0
2015-12-29,49963700.0
2015-12-30,52488500.0
2015-12-31,60080700.0
2016-01-01,63496200.0
2016-01-02,55776100.0
2016-01-03,61744800.0
2016-01-04,70137500.0
2016-01-05,64121400.0
2016-01-06,66516300.0
2016-01-07,66291100.0
2016-01-08,56916800.0
2016-01-09,58531700.0
2016-01-10,55702100.0
2016-01-11,55021300.0
2016-01-12,51698900.0
2016-01-13,57472800.0
2016-01-14,47998200.0
2016-01-15,49197100.0
2016-01-16,48121500.0
2016-01-17,45333900.0
2016-01-18,41216600.0
2016-01-19,42112100.0
2016-01-20,42335600.0
2016-01-21,43189600.0
2016-01-22,47088800.0
2016-01-23,48413500.0
2016-01-24,47465300.0
2016-01-25,46310500.0
2016-01-26,45038600.0
2016-01-27,44929900.0
2016-01-28,43688500.0
2016-01-29,47299500.0
2016-01-30,42957700.0
2016-01-31,39773100.0
2016-02-01,43195600.0
2016-02-02,40868300.0
2016-02-03,43866100.0
2016-02-04,36780700.0
2016-02-05,47097800.0
2016-02-06,43320300.0
2016-02-07,40647300.0
2016-02-08,55001700.0
2016-02-09,52366900.0
2016-02-10,50756000.0
2016-02-11,57174700.0
2016-02-12,56716300.0
2016-02-13,48221200.0
2016-02-14,52675600.0
2016-02-15,47824400.0
2016-02-16,43779400.0
2016-02-17,79696800.0
2016-02-18,52527100.0
2016-02-19,45676900.0
2016-02-20,57065100.0
2016-02-21,99150400.0
2016-02-22,65537600.0
2016-02-23,67758700.0
2016-02-24,54552300.0
2016-02-25,68173600.0
